start_time_s,end_time_s,pitch_midi,velocity,pitch_bend
154.01232970521542,154.17486938775508,45,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.00071972789115,154.17486938775508,31,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.96588979591834,154.17486938775508,39,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.9194498866213,154.17486938775508,28,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.9194498866213,154.17486938775508,22,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.79174013605441,154.17486938775508,43,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.79174013605441,154.00071972789115,30,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.74530022675737,154.17486938775508,24,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.68725034013605,154.17486938775508,26,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.62920045351473,154.17486938775508,47,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.60598049886622,154.17486938775508,54,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.59437052154195,153.79174013605441,30,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.5479306122449,154.17486938775508,49,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.5479306122449,153.68725034013605,27,68,0,0,0,0,0,0,0,0,0,0,0,0
153.5131006802721,154.17486938775508,60,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.5131006802721,154.17486938775508,41,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.50149070294785,154.17486938775508,63,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.48988072562358,153.74530022675737,24,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.46666077097504,154.17486938775508,66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.46666077097504,154.17486938775508,57,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.46666077097504,153.96588979591834,38,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.44344081632653,154.17486938775508,69,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.43183083900226,154.17486938775508,73,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.43183083900226,154.17486938775508,71,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.43183083900226,154.17486938775508,35,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.40861088435372,154.17486938775508,79,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.40861088435372,153.59437052154195,31,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.39700090702948,154.17486938775508,81,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.37378095238094,154.17486938775508,83,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.37378095238094,154.17486938775508,77,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.37378095238094,154.17486938775508,75,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.37378095238094,153.5479306122449,50,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.37378095238094,153.9194498866213,21,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.36217097505667,154.17486938775508,95,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.36217097505667,154.17486938775508,93,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.36217097505667,154.17486938775508,90,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.35056099773243,154.17486938775508,105,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.35056099773243,154.17486938775508,86,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.35056099773243,153.5479306122449,27,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.33895102040816,154.17486938775508,108,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.33895102040816,154.17486938775508,103,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.33895102040816,154.17486938775508,101,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.33895102040816,154.17486938775508,99,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.33895102040816,153.62920045351473,47,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.33895102040816,153.48988072562358,23,68,0,0,0,0,0,0,0,0,0,0,0,0,0
153.3273410430839,154.17486938775508,97,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.3273410430839,154.17486938775508,88,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.3273410430839,153.5131006802721,60,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.31573106575962,153.50149070294785,62,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.30412108843535,153.46666077097504,56,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.2925111111111,153.44344081632653,69,68,0,0,0,0,0,0,0,0,0,0,0,0,0
153.2925111111111,153.46666077097504,65,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.26929115646257,153.46666077097504,67,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.24607120181406,153.46666077097504,58,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.24607120181406,153.59437052154195,29,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.2344612244898,153.37378095238094,78,68,0,0,0,0,0,0,0,0,0,0,0,0
153.2344612244898,153.37378095238094,75,68,0,0,0,0,0,0,0,0,0,0,0,0
153.2344612244898,153.43183083900226,72,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.2344612244898,153.37378095238094,51,68,0,0,0,0,0,0,0,0,0,0,0,0
153.2344612244898,153.5131006802721,42,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.2344612244898,154.17486938775508,33,68,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.22285124716552,153.36217097505667,93,68,0,0,0,0,0,0,0,0,0,0,0,0
153.22285124716552,153.37378095238094,84,68,0,0,0,0,0,0,0,0,0,0,0,0,0
153.22285124716552,153.37378095238094,82,68,0,0,0,0,0,0,0,0,0,0,0,0,0
153.22285124716552,153.39700090702948,80,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.22285124716552,153.37378095238094,49,68,0,0,0,0,0,0,0,0,0,0,0,0,0
153.21124126984125,153.35056099773243,105,68,1,0,0,0,0,0,0,0,0,0,0,0
153.21124126984125,153.36217097505667,95,68,0,1,0,0,0,0,0,0,0,0,0,0,0
153.21124126984125,153.36217097505667,90,68,0,0,0,0,0,0,0,0,0,0,0,0,0
153.21124126984125,153.60598049886622,53,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.21124126984125,153.43183083900226,36,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.19963129251698,153.33895102040816,103,68,0,0,0,0,0,0,0,0,0,0,0,0
153.19963129251698,153.33895102040816,46,68,-1,0,1,0,0,0,0,0,0,0,0,0
153.19963129251698,153.48988072562358,25,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.18802131519274,153.33895102040816,107,66,-1,0,0,0,0,0,0,0,0,0,0,0,0
153.18802131519274,153.33895102040816,101,68,0,0,0,0,0,0,0,0,0,0,0,0,0
153.18802131519274,153.33895102040816,99,68,0,1,0,0,0,0,0,0,0,0,0,0,0
153.18802131519274,153.3273410430839,97,68,0,0,0,0,0,0,0,0,0,0,0,0
153.18802131519274,153.3273410430839,88,68,1,0,0,0,0,0,0,0,0,0,0,0
153.18802131519274,153.79174013605441,44,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.18802131519274,153.46666077097504,39,68,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.18802131519274,153.40861088435372,31,68,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
153.17641133786847,153.35056099773243,86,68,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.1648013605442,153.3273410430839,60,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.15319138321993,153.2925111111111,70,68,0,0,0,1,0,0,0,0,0,0,0,0
153.15319138321993,153.31573106575962,62,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.1415814058957,153.30412108843535,56,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.12997142857142,153.26929115646257,68,68,0,0,-1,0,0,0,0,0,0,0,0,0
