start_time_s,end_time_s,pitch_midi,velocity,pitch_bend
217.20008117913832,217.33940090702947,99,68,0,1,0,0,0,0,0,0,0,0,0,0
217.20008117913832,217.33940090702947,93,68,1,1,0,1,0,1,1,1,1,1,-1,1
217.20008117913832,217.33940090702947,85,69,0,0,0,1,1,-1,1,0,1,2,0,0
217.20008117913832,217.33940090702947,83,69,-2,0,0,0,0,0,0,1,1,1,0,0
217.20008117913832,217.33940090702947,81,68,-1,0,0,0,-2,0,-1,0,0,0,1,-1
217.20008117913832,217.33940090702947,79,69,1,1,1,-1,0,1,1,2,0,0,1,0
217.20008117913832,217.33940090702947,77,69,0,0,0,-1,0,0,0,0,1,-1,0,0
217.20008117913832,217.33940090702947,72,68,1,0,1,0,0,0,0,0,1,-1,0,0
217.20008117913832,217.33940090702947,67,68,1,-1,0,0,0,0,1,-1,0,0,1,0
217.20008117913832,217.33940090702947,63,68,-1,-1,0,0,1,-1,-1,0,0,0,0,-1
217.20008117913832,217.33940090702947,54,68,1,0,0,0,0,0,0,0,0,0,-1,-1
217.20008117913832,217.33940090702947,39,68,0,1,1,0,0,0,0,1,1,1,1,1
217.20008117913832,217.33940090702947,37,68,0,0,0,0,0,0,0,0,0,0,0,0
217.20008117913832,217.33940090702947,31,68,0,0,0,0,0,0,0,0,0,0,0,0
217.18847120181405,217.33940090702947,108,62,0,-1,-1,1,1,-1,0,0,0,0,0,0,-1
217.18847120181405,217.33940090702947,106,70,1,1,-1,1,1,1,0,0,0,0,-1,0,0
217.18847120181405,217.33940090702947,103,68,1,0,0,1,0,0,0,0,0,0,0,0,0
217.18847120181405,217.33940090702947,97,68,1,1,0,-1,1,-2,1,0,1,0,0,1,1
217.18847120181405,217.33940090702947,95,68,-2,-1,-2,0,-2,0,-2,-2,0,1,-1,-1,-1
217.18847120181405,217.33940090702947,91,68,-2,0,0,0,1,-1,1,0,0,0,1,0,0
217.18847120181405,217.33940090702947,89,69,0,0,0,0,0,0,-1,0,1,0,0,-1,0
217.18847120181405,217.33940090702947,61,68,1,1,1,1,0,0,0,0,0,0,0,1,-1
217.18847120181405,217.33940090702947,59,68,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0
217.18847120181405,217.33940090702947,57,68,-1,-1,0,0,0,0,0,0,1,1,2,-1,0
217.18847120181405,217.33940090702947,48,68,-1,-1,0,0,0,0,0,-1,0,-1,0,0,0
217.18847120181405,217.33940090702947,42,68,1,1,0,1,0,-1,1,-1,-1,0,0,0,-1
217.18847120181405,217.33940090702947,34,68,0,0,0,-1,-1,0,0,1,0,0,0,0,0
217.18847120181405,217.33940090702947,29,68,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217.18847120181405,217.33940090702947,23,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217.17686122448978,217.33940090702947,70,68,0,0,1,1,-1,0,0,0,0,0,1,0,1,-1
217.17686122448978,217.33940090702947,46,68,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0
217.16525124716554,217.33940090702947,75,68,1,1,-1,0,0,0,-1,0,0,-1,0,-1,1,-1,-1
217.16525124716554,217.33940090702947,51,68,-1,-1,-1,0,0,0,0,1,0,0,0,1,0,0,0
217.16525124716554,217.33940090702947,44,69,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0
217.16525124716554,217.33940090702947,26,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217.15364126984127,217.33940090702947,87,69,0,0,-1,0,0,0,0,-1,1,0,-1,0,-1,-1,0,-1
217.15364126984127,217.33940090702947,65,68,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0
